Id,WnvPresent
1,0.4916551859462479
2,0.2927925556190193
3,0.5714146127657022
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.03787504217764791
10,0.016572010095968766
11,0.051473406641633294
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.12041537812105868
18,0.05535826072807499
19,0.15875843355942976
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.35618360080634753
26,0.1914765113974453
27,0.4326714734119202
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.007976154321637327
34,0.0034299693477264606
35,0.01096215908761466
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.22018389194536203
42,0.10783273182657639
43,0.2801762274906598
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.00915019806970159
50,0.00393749703040748
51,0.01257015616399409
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.04123593376018179
58,0.018078068378035776
59,0.055970770056599284
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.32268030906860573
66,0.16938971811127723
67,0.3964033628014702
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.5316096743392751
74,0.32698137819945877
75,0.6100720242999972
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.027989807895178728
82,0.012176415784890295
83,0.03817989297182593
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.15032322573426285
90,0.07040102095668312
91,0.1960667994940607
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.4742619364620976
98,0.27857910823368504
99,0.5542763128882975
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.03839557075388815
106,0.016804878142890757
107,0.05217068798238483
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.37963639040573444
114,0.2075809171792662
115,0.45758110724230205
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.02186077219470074
122,0.009476340461160162
123,0.0298881068310322
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.028107496927868358
130,0.01222845057726255
131,0.03833873838253091
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.13877647673862534
138,0.06452710237988364
139,0.18175798710381794
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.31213800742624315
146,0.16265290931047094
147,0.38482090953923564
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
