Id,WnvPresent
1,0.10204081632653061
2,0.10204081632653061
3,0.10204081632653061
4,0.10204081632653061
5,0.10204081632653061
6,0.10204081632653061
7,0.10204081632653061
8,0.10204081632653061
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.125
18,0.125
19,0.125
20,0.125
21,0.125
22,0.125
23,0.125
24,0.125
25,0.1
26,0.1
27,0.1
28,0.1
29,0.1
30,0.1
31,0.1
32,0.1
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.02877697841726619
42,0.02877697841726619
43,0.02877697841726619
44,0.02877697841726619
45,0.02877697841726619
46,0.02877697841726619
47,0.02877697841726619
48,0.02877697841726619
49,0.012048192771084338
50,0.012048192771084338
51,0.012048192771084338
52,0.012048192771084338
53,0.012048192771084338
54,0.012048192771084338
55,0.012048192771084338
56,0.012048192771084338
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.03937007874015748
66,0.03937007874015748
67,0.03937007874015748
68,0.03937007874015748
69,0.03937007874015748
70,0.03937007874015748
71,0.03937007874015748
72,0.03937007874015748
73,0.16279069767441862
74,0.16279069767441862
75,0.16279069767441862
76,0.16279069767441862
77,0.16279069767441862
78,0.16279069767441862
79,0.16279069767441862
80,0.16279069767441862
81,0.034482758620689655
82,0.034482758620689655
83,0.034482758620689655
84,0.034482758620689655
85,0.034482758620689655
86,0.034482758620689655
87,0.034482758620689655
88,0.034482758620689655
89,0.03389830508474576
90,0.03389830508474576
91,0.03389830508474576
92,0.03389830508474576
93,0.03389830508474576
94,0.03389830508474576
95,0.03389830508474576
96,0.03389830508474576
97,0.11363636363636363
98,0.11363636363636363
99,0.11363636363636363
100,0.11363636363636363
101,0.11363636363636363
102,0.11363636363636363
103,0.11363636363636363
104,0.11363636363636363
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.17857142857142858
114,0.17857142857142858
115,0.17857142857142858
116,0.17857142857142858
117,0.17857142857142858
118,0.17857142857142858
119,0.17857142857142858
120,0.17857142857142858
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.038461538461538464
138,0.038461538461538464
139,0.038461538461538464
140,0.038461538461538464
141,0.038461538461538464
142,0.038461538461538464
143,0.038461538461538464
144,0.038461538461538464
145,0.08333333333333333
146,0.08333333333333333
147,0.08333333333333333
148,0.08333333333333333
149,0.08333333333333333
150,0.08333333333333333
151,0.08333333333333333
152,0.08333333333333333
153,0.088
154,0.088
155,0.088
156,0.088
157,0.088
158,0.088
159,0.088
160,0.088
161,0.08928571428571429
162,0.08928571428571429
163,0.08928571428571429
164,0.08928571428571429
165,0.08928571428571429
166,0.08928571428571429
167,0.08928571428571429
168,0.08928571428571429
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.07964601769911504
186,0.07964601769911504
187,0.07964601769911504
188,0.07964601769911504
189,0.07964601769911504
190,0.07964601769911504
191,0.07964601769911504
192,0.07964601769911504
193,0.03597122302158273
194,0.03597122302158273
195,0.03597122302158273
196,0.03597122302158273
197,0.03597122302158273
198,0.03597122302158273
199,0.03597122302158273
200,0.03597122302158273
201,0.053763440860215055
202,0.053763440860215055
203,0.053763440860215055
204,0.053763440860215055
205,0.053763440860215055
206,0.053763440860215055
207,0.053763440860215055
208,0.053763440860215055
209,0.044444444444444446
210,0.044444444444444446
211,0.044444444444444446
212,0.044444444444444446
213,0.044444444444444446
214,0.044444444444444446
215,0.044444444444444446
216,0.044444444444444446
217,0.05185185185185185
218,0.05185185185185185
219,0.05185185185185185
220,0.05185185185185185
221,0.05185185185185185
222,0.05185185185185185
223,0.05185185185185185
224,0.05185185185185185
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.05442176870748299
234,0.05442176870748299
235,0.05442176870748299
236,0.05442176870748299
237,0.05442176870748299
238,0.05442176870748299
239,0.05442176870748299
240,0.05442176870748299
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.058823529411764705
250,0.058823529411764705
251,0.058823529411764705
252,0.058823529411764705
253,0.058823529411764705
254,0.058823529411764705
255,0.058823529411764705
256,0.058823529411764705
257,0.012658227848101266
258,0.012658227848101266
259,0.012658227848101266
260,0.012658227848101266
261,0.012658227848101266
262,0.012658227848101266
263,0.012658227848101266
264,0.012658227848101266
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.04081632653061224
274,0.04081632653061224
275,0.04081632653061224
276,0.04081632653061224
277,0.04081632653061224
278,0.04081632653061224
279,0.04081632653061224
280,0.04081632653061224
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.04195804195804196
298,0.04195804195804196
299,0.04195804195804196
300,0.04195804195804196
301,0.04195804195804196
302,0.04195804195804196
303,0.04195804195804196
304,0.04195804195804196
305,0.021739130434782608
306,0.021739130434782608
307,0.021739130434782608
308,0.021739130434782608
309,0.021739130434782608
310,0.021739130434782608
311,0.021739130434782608
312,0.021739130434782608
313,0.1
314,0.1
315,0.1
316,0.1
317,0.1
318,0.1
319,0.1
320,0.1
321,0.04132231404958678
322,0.04132231404958678
323,0.04132231404958678
324,0.04132231404958678
325,0.04132231404958678
326,0.04132231404958678
327,0.04132231404958678
328,0.04132231404958678
329,0.05
330,0.05
331,0.05
332,0.05
333,0.05
334,0.05
335,0.05
336,0.05
337,0.027777777777777776
338,0.027777777777777776
339,0.027777777777777776
340,0.027777777777777776
341,0.027777777777777776
342,0.027777777777777776
343,0.027777777777777776
344,0.027777777777777776
345,0.0425531914893617
346,0.0425531914893617
347,0.0425531914893617
348,0.0425531914893617
349,0.0425531914893617
350,0.0425531914893617
351,0.0425531914893617
352,0.0425531914893617
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.12389380530973451
362,0.12389380530973451
363,0.12389380530973451
364,0.12389380530973451
365,0.12389380530973451
366,0.12389380530973451
367,0.12389380530973451
368,0.12389380530973451
369,0.16666666666666666
370,0.16666666666666666
371,0.16666666666666666
372,0.16666666666666666
373,0.16666666666666666
374,0.16666666666666666
375,0.16666666666666666
376,0.16666666666666666
377,0.07964601769911504
378,0.07964601769911504
379,0.07964601769911504
380,0.07964601769911504
381,0.07964601769911504
382,0.07964601769911504
383,0.07964601769911504
384,0.07964601769911504
385,0.041237113402061855
386,0.041237113402061855
387,0.041237113402061855
388,0.041237113402061855
389,0.041237113402061855
390,0.041237113402061855
391,0.041237113402061855
392,0.041237113402061855
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.037037037037037035
402,0.037037037037037035
403,0.037037037037037035
404,0.037037037037037035
405,0.037037037037037035
406,0.037037037037037035
407,0.037037037037037035
408,0.037037037037037035
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.02727272727272727
426,0.02727272727272727
427,0.02727272727272727
428,0.02727272727272727
429,0.02727272727272727
430,0.02727272727272727
431,0.02727272727272727
432,0.02727272727272727
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.034482758620689655
442,0.034482758620689655
443,0.034482758620689655
444,0.034482758620689655
445,0.034482758620689655
446,0.034482758620689655
447,0.034482758620689655
448,0.034482758620689655
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.10204081632653061
474,0.10204081632653061
475,0.10204081632653061
476,0.10204081632653061
477,0.10204081632653061
478,0.10204081632653061
479,0.10204081632653061
480,0.10204081632653061
481,0.14285714285714285
482,0.14285714285714285
483,0.14285714285714285
484,0.14285714285714285
485,0.14285714285714285
486,0.14285714285714285
487,0.14285714285714285
